Country Code,Country Name,year,tem_change
BGR,Bulgaria,1992,0.146
BFA,Burkina Faso,1992,-0.024
BDI,Burundi,1992,-0.082
CPV,Cabo Verde,1992,0.687
KHM,Cambodia,1992,0.445
CMR,Cameroon,1992,-0.238
CAN,Canada,1992,0.111
CYM,Cayman Islands,1992,0.621
CAF,Central African Republic,1992,-0.453
TCD,Chad,1992,-0.326
CHA,Channel Islands,1992,0.448
CHL,Chile,1992,-0.132
CHN,China,1992,0.122
HKG,"China, Hong Kong SAR",1992,-0.225
MAC,"China, Macao SAR",1992,-0.225
,"China, mainland",1992,0.123
TWN,"China, Taiwan Province of",1992,-0.057
CXR,Christmas Island,1992,0.334
CCK,Cocos (Keeling) Islands,1992,0.16
COL,Colombia,1992,0.583
COM,Comoros,1992,0.208
COG,Congo,1992,-0.347
COK,Cook Islands,1992,0.527
CRI,Costa Rica,1992,0.325
CIV,Côte d'Ivoire,1992,0.255
HRV,Croatia,1992,0.827
CUB,Cuba,1992,0.568
CYP,Cyprus,1992,-0.953
CZE,Czechia,1992,
,Czechoslovakia,1992,1.07
PRK,Democratic People's Republic of Korea,1992,0.732
COD,Democratic Republic of the Congo,1992,-0.319
DNK,Denmark,1992,1.451
DJI,Djibouti,1992,0.503
DMA,Dominica,1992,-0.027
DOM,Dominican Republic,1992,0.407
ECU,Ecuador,1992,0.789
EGY,Egypt,1992,-0.661
SLV,El Salvador,1992,0.576
GNQ,Equatorial Guinea,1992,-0.167
ERI,Eritrea,1992,
EST,Estonia,1992,1.623
SWZ,Eswatini,1992,1.185
ETH,Ethiopia,1992,
,Ethiopia PDR,1992,0.175
FLK,Falkland Islands (Malvinas),1992,
FRO,Faroe Islands,1992,0.774
FJI,Fiji,1992,0.293
FIN,Finland,1992,1.177
FRA,France,1992,0.621
,French Guiana,1992,0.489
PYF,French Polynesia,1992,0.359
,French Southern and Antarctic Territories,1992,0.308
GAB,Gabon,1992,-0.238
GMB,Gambia,1992,0.931
GEO,Georgia,1992,-1.139
DEU,Germany,1992,1.23
GHA,Ghana,1992,0.157
GIB,Gibraltar,1992,0.254
GRC,Greece,1992,-0.487
GRL,Greenland,1992,-1.23
GRD,Grenada,1992,0.275
GLP,Guadeloupe,1992,0.014
GTM,Guatemala,1992,0.533
GIN,Guinea,1992,0.343
GNB,Guinea-Bissau,1992,0.765
GUY,Guyana,1992,0.106
HTI,Haiti,1992,0.463
VAT,Holy See,1992,0.435
HND,Honduras,1992,0.562
HUN,Hungary,1992,0.924
ISL,Iceland,1992,0.115
IND,India,1992,-0.045
IDN,Indonesia,1992,0.304
IRN,Iran (Islamic Republic of),1992,-0.803
IRQ,Iraq,1992,-1.244
IRL,Ireland,1992,0.428
IMN,Isle of Man,1992,0.447
ISR,Israel,1992,-1.03
ITA,Italy,1992,0.522
JAM,Jamaica,1992,0.85
JPN,Japan,1992,0.327
JOR,Jordan,1992,-1.163
KAZ,Kazakhstan,1992,0.289
KEN,Kenya,1992,0.491
KIR,Kiribati,1992,0.231
KWT,Kuwait,1992,-0.521
KGZ,Kyrgyzstan,1992,0.068
LAO,Lao People's Democratic Republic,1992,0.21
LVA,Latvia,1992,1.582
LBN,Lebanon,1992,-0.96
LSO,Lesotho,1992,0.977
LBR,Liberia,1992,0.186
LBY,Libya,1992,-0.308
LIE,Liechtenstein,1992,1.106
LTU,Lithuania,1992,1.477
LUX,Luxembourg,1992,
MDG,Madagascar,1992,0.347
MWI,Malawi,1992,0.44
MYS,Malaysia,1992,0.427
MDV,Maldives,1992,0.302
MLI,Mali,1992,0.193
MLT,Malta,1992,0.222
MHL,Marshall Islands,1992,0.052
MTQ,Martinique,1992,0.052
MRT,Mauritania,1992,0.822
MUS,Mauritius,1992,0.06
MYT,Mayotte,1992,0.274
MEX,Mexico,1992,0.066
FSM,Micronesia (Federated States of),1992,0.068
MID,Midway Island,1992,
MCO,Monaco,1992,0.627
MNG,Mongolia,1992,0.835
MNE,Montenegro,1992,
MSR,Montserrat,1992,
MAR,Morocco,1992,0.222
MOZ,Mozambique,1992,0.743
MMR,Myanmar,1992,0.029
NAM,Namibia,1992,0.611
NRU,Nauru,1992,-0.54
NPL,Nepal,1992,-0.185
NLD,Netherlands,1992,1.183
ANT,Netherlands Antilles (former),1992,0.296
NCL,New Caledonia,1992,0.197
NZL,New Zealand,1992,-0.702
NIC,Nicaragua,1992,0.505
NER,Niger,1992,-0.221
NGA,Nigeria,1992,-0.074
NIU,Niue,1992,0.297
NFK,Norfolk Island,1992,-0.162
MKD,North Macedonia,1992,0.05
NOR,Norway,1992,1.124
OMN,Oman,1992,-0.653
,Pacific Islands Trust Territory,1992,
PAK,Pakistan,1992,-0.462
PLW,Palau,1992,0.212
PSE,Palestine,1992,-1.034
PAN,Panama,1992,0.288
PNG,Papua New Guinea,1992,0.501
PRY,Paraguay,1992,-0.333
PER,Peru,1992,0.901
PHL,Philippines,1992,0.404
,Pitcairn Islands,1992,-0.353
POL,Poland,1992,1.149
PRT,Portugal,1992,0.443
PRI,Puerto Rico,1992,0.096
QAT,Qatar,1992,-0.488
KOR,Republic of Korea,1992,0.599
MDA,Republic of Moldova,1992,0.417
REU,Réunion,1992,0.342
ROU,Romania,1992,0.361
RUS,Russian Federation,1992,0.365
RWA,Rwanda,1992,-0.082
SHN,"Saint Helena, Ascension and Tristan da Cunha",1992,0.245
KNA,Saint Kitts and Nevis,1992,
LCA,Saint Lucia,1992,0.176
SPM,Saint Pierre and Miquelon,1992,-1.337
VCT,Saint Vincent and the Grenadines,1992,0.275
WSM,Samoa,1992,0.674
SMR,San Marino,1992,0.516
STP,Sao Tome and Principe,1992,-0.108
SAU,Saudi Arabia,1992,-0.974
SEN,Senegal,1992,0.876
SRB,Serbia,1992,
SCG,Serbia and Montenegro,1992,0.447
SYC,Seychelles,1992,0.204
SLE,Sierra Leone,1992,0.173
SGP,Singapore,1992,
SVK,Slovakia,1992,
SVN,Slovenia,1992,1.169
SLB,Solomon Islands,1992,0.243
SOM,Somalia,1992,0.715
ZAF,South Africa,1992,0.774
SGS,South Georgia and the South Sandwich Islands,1992,-0.009
SSD,South Sudan,1992,
ESP,Spain,1992,0.289
LKA,Sri Lanka,1992,0.358
SDN,Sudan,1992,
,Sudan (former),1992,-0.111
SUR,Suriname,1992,0.663
SJM,Svalbard and Jan Mayen Islands,1992,0.958
SWE,Sweden,1992,1.375
CHE,Switzerland,1992,0.963
SYR,Syrian Arab Republic,1992,-1.079
TJK,Tajikistan,1992,-0.311
THA,Thailand,1992,0.36
TLS,Timor-Leste,1992,
TGO,Togo,1992,0.086
TKL,Tokelau,1992,
TON,Tonga,1992,0.284
TTO,Trinidad and Tobago,1992,0.399
TUN,Tunisia,1992,0.15
TUR,Turkey,1992,-1.251
TKM,Turkmenistan,1992,-0.015
TCA,Turks and Caicos Islands,1992,
TUV,Tuvalu,1992,0.161
UGA,Uganda,1992,0.293
UKR,Ukraine,1992,0.461
ARE,United Arab Emirates,1992,-0.731
,United Kingdom,1992,0.505
TZA,United Republic of Tanzania,1992,0.305
USA,United States of America,1992,0.395
VIR,United States Virgin Islands,1992,0.002
URY,Uruguay,1992,0.129
,USSR,1992,
UZB,Uzbekistan,1992,0.117
VUT,Vanuatu,1992,0.125
VEN,Venezuela (Bolivarian Republic of),1992,0.397
VNM,Viet Nam,1992,0.033
WAK,Wake Island,1992,0.152
WLF,Wallis and Futuna Islands,1992,0.216
ESH,Western Sahara,1992,0.598
YEM,Yemen,1992,
,Yugoslav SFR,1992,
ZMB,Zambia,1992,0.708
ZWE,Zimbabwe,1992,1.083
X01,World,1992,0.183
X06,Africa,1992,0.112
,Eastern Africa,1992,0.492
,Middle Africa,1992,-0.183
,Northern Africa,1992,-0.211
,Southern Africa,1992,0.777
,Western Africa,1992,0.194
X21,Americas,1992,0.255
,Northern America,1992,0.226
,Central America,1992,0.151
,Caribbean,1992,0.487
,South America,1992,0.299
,Asia,1992,-0.059
,Central Asia,1992,0.2
,Eastern Asia,1992,0.234
,Southern Asia,1992,-0.314
,South-Eastern Asia,1992,0.265
,Western Asia,1992,-1.029
,Europe,1992,0.472
,Eastern Europe,1992,0.397
,Northern Europe,1992,1.077
,Southern Europe,1992,0.331
,Western Europe,1992,0.911
,Oceania,1992,0.202
,Australia and New Zealand,1992,0.184
,Melanesia,1992,0.461
,Micronesia,1992,0.152
,Polynesia,1992,0.467
,European Union,1992,0.79
,Least Developed Countries,1992,0.114
,Land Locked Developing Countries,1992,0.178
,Small Island Developing States,1992,0.437
,Low Income Food Deficit Countries,1992,0.055
,Net Food Importing Developing Countries,1992,0.194
,Annex I countries,1992,0.305
,Non-Annex I countries,1992,0.096
,OECD,1992,0.257
AFG,Afghanistan,1993,0.172
ALB,Albania,1993,0.137
DZA,Algeria,1993,0.618
ASM,American Samoa,1993,
AND,Andorra,1993,0.185
AGO,Angola,1993,0.261
AIA,Anguilla,1993,0.294
ATA,Antarctica,1993,-0.734
ATG,Antigua and Barbuda,1993,0.314
ARG,Argentina,1993,0.049
ARM,Armenia,1993,-0.857
ABW,Aruba,1993,
AUS,Australia,1993,0.415
AUT,Austria,1993,0.533
AZE,Azerbaijan,1993,-0.925
BHS,Bahamas,1993,0.45
BHR,Bahrain,1993,0.089
BGD,Bangladesh,1993,-0.429
BRB,Barbados,1993,0.372
BLR,Belarus,1993,0.01
BEL,Belgium,1993,
,Belgium-Luxembourg,1993,0.358
BLZ,Belize,1993,0.605
BEN,Benin,1993,0.585
BTN,Bhutan,1993,-0.333
BOL,Bolivia (Plurinational State of),1993,0.375
BIH,Bosnia and Herzegovina,1993,0.274
BWA,Botswana,1993,0.712
BRA,Brazil,1993,0.523
VGB,British Virgin Islands,1993,0.242
BRN,Brunei Darussalam,1993,0.195
BGR,Bulgaria,1993,-0.312
BFA,Burkina Faso,1993,0.697
BDI,Burundi,1993,
CPV,Cabo Verde,1993,0.307
KHM,Cambodia,1993,0.282
CMR,Cameroon,1993,0.274
CAN,Canada,1993,0.351
CYM,Cayman Islands,1993,0.912
CAF,Central African Republic,1993,0.338
TCD,Chad,1993,0.239
CHA,Channel Islands,1993,0.091
CHL,Chile,1993,0.16
CHN,China,1993,0.273
HKG,"China, Hong Kong SAR",1993,0.307
MAC,"China, Macao SAR",1993,0.307
,"China, mainland",1993,0.273
TWN,"China, Taiwan Province of",1993,0.373
CXR,Christmas Island,1993,0.318
CCK,Cocos (Keeling) Islands,1993,0.162
COL,Colombia,1993,0.243
COM,Comoros,1993,0.321
COG,Congo,1993,0.011
COK,Cook Islands,1993,0.29
CRI,Costa Rica,1993,0.381
CIV,Côte d'Ivoire,1993,0.491
HRV,Croatia,1993,0.403
CUB,Cuba,1993,0.588
CYP,Cyprus,1993,-0.441
CZE,Czechia,1993,0.3
,Czechoslovakia,1993,
PRK,Democratic People's Republic of Korea,1993,0.533
COD,Democratic Republic of the Congo,1993,0.069
DNK,Denmark,1993,0.226
DJI,Djibouti,1993,0.364
DMA,Dominica,1993,0.186
DOM,Dominican Republic,1993,0.355
ECU,Ecuador,1993,0.492
EGY,Egypt,1993,-0.037
SLV,El Salvador,1993,0.348
GNQ,Equatorial Guinea,1993,0.149
ERI,Eritrea,1993,
EST,Estonia,1993,0.577
SWZ,Eswatini,1993,0.771
ETH,Ethiopia,1993,0.222
,Ethiopia PDR,1993,
FLK,Falkland Islands (Malvinas),1993,
FRO,Faroe Islands,1993,-0.092
FJI,Fiji,1993,-0.096
FIN,Finland,1993,0.946
FRA,France,1993,0.295
,French Guiana,1993,0.471
PYF,French Polynesia,1993,0.151
,French Southern and Antarctic Territories,1993,0.765
GAB,Gabon,1993,0.134
GMB,Gambia,1993,1.095
GEO,Georgia,1993,-1.158
DEU,Germany,1993,0.311
GHA,Ghana,1993,0.465
GIB,Gibraltar,1993,-0.032
GRC,Greece,1993,-0.275
GRL,Greenland,1993,-1.358
GRD,Grenada,1993,0.318
GLP,Guadeloupe,1993,0.256
GTM,Guatemala,1993,0.466
GIN,Guinea,1993,0.703
GNB,Guinea-Bissau,1993,0.937
GUY,Guyana,1993,0.294
HTI,Haiti,1993,0.333
VAT,Holy See,1993,0.384
HND,Honduras,1993,0.299
HUN,Hungary,1993,0.086
ISL,Iceland,1993,0.107
IND,India,1993,0.134
IDN,Indonesia,1993,0.188
IRN,Iran (Islamic Republic of),1993,-0.062
IRQ,Iraq,1993,-0.546
IRL,Ireland,1993,0.047
IMN,Isle of Man,1993,-0.048
ISR,Israel,1993,-0.343
ITA,Italy,1993,0.499
JAM,Jamaica,1993,0.48
JPN,Japan,1993,0.008
JOR,Jordan,1993,-0.55
KAZ,Kazakhstan,1993,-0.371
KEN,Kenya,1993,0.153
KIR,Kiribati,1993,-0.071
KWT,Kuwait,1993,-0.103
KGZ,Kyrgyzstan,1993,-0.092
LAO,Lao People's Democratic Republic,1993,0.315
LVA,Latvia,1993,0.398
LBN,Lebanon,1993,-0.367
LSO,Lesotho,1993,0.992
LBR,Liberia,1993,0.439
LBY,Libya,1993,0.406
LIE,Liechtenstein,1993,0.65
LTU,Lithuania,1993,0.29
LUX,Luxembourg,1993,
MDG,Madagascar,1993,0.183
MWI,Malawi,1993,-0.066
MYS,Malaysia,1993,0.244
MDV,Maldives,1993,0.329
MLI,Mali,1993,1.025
MLT,Malta,1993,0.575
MHL,Marshall Islands,1993,-0.119
MTQ,Martinique,1993,0.198
MRT,Mauritania,1993,0.922
MUS,Mauritius,1993,0.029
MYT,Mayotte,1993,0.389
MEX,Mexico,1993,0.316
FSM,Micronesia (Federated States of),1993,-0.196
MID,Midway Island,1993,
MCO,Monaco,1993,0.461
MNG,Mongolia,1993,0.474
MNE,Montenegro,1993,
MSR,Montserrat,1993,0.314
MAR,Morocco,1993,0.252
MOZ,Mozambique,1993,0.28
MMR,Myanmar,1993,0.081
NAM,Namibia,1993,0.726
NRU,Nauru,1993,
NPL,Nepal,1993,-0.306
NLD,Netherlands,1993,0.25
ANT,Netherlands Antilles (former),1993,0.288
NCL,New Caledonia,1993,-0.062
NZL,New Zealand,1993,-0.372
NIC,Nicaragua,1993,0.41
NER,Niger,1993,0.457
NGA,Nigeria,1993,0.547
NIU,Niue,1993,
NFK,Norfolk Island,1993,-0.126
MKD,North Macedonia,1993,0.044
NOR,Norway,1993,0.702
OMN,Oman,1993,0.226
,Pacific Islands Trust Territory,1993,
PAK,Pakistan,1993,0.35
PLW,Palau,1993,0.15
PSE,Palestine,1993,-0.337
PAN,Panama,1993,0.413
PNG,Papua New Guinea,1993,0.276
PRY,Paraguay,1993,0.271
PER,Peru,1993,0.553
PHL,Philippines,1993,0.345
,Pitcairn Islands,1993,-0.531
POL,Poland,1993,0.071
PRT,Portugal,1993,-0.188
PRI,Puerto Rico,1993,0.277
QAT,Qatar,1993,0.076
KOR,Republic of Korea,1993,0.018
MDA,Republic of Moldova,1993,-0.723
REU,Réunion,1993,0.324
ROU,Romania,1993,-0.42
RUS,Russian Federation,1993,0.955
RWA,Rwanda,1993,
SHN,"Saint Helena, Ascension and Tristan da Cunha",1993,0.775
KNA,Saint Kitts and Nevis,1993,0.314
LCA,Saint Lucia,1993,0.271
SPM,Saint Pierre and Miquelon,1993,-1.099
VCT,Saint Vincent and the Grenadines,1993,0.318
WSM,Samoa,1993,0.306
SMR,San Marino,1993,0.517
STP,Sao Tome and Principe,1993,0.345
SAU,Saudi Arabia,1993,-0.169
SEN,Senegal,1993,1.089
SRB,Serbia,1993,
SCG,Serbia and Montenegro,1993,0.03
SYC,Seychelles,1993,0.255
SLE,Sierra Leone,1993,0.469
SGP,Singapore,1993,
SVK,Slovakia,1993,0.054
SVN,Slovenia,1993,0.575
SLB,Solomon Islands,1993,0.009
SOM,Somalia,1993,0.364
ZAF,South Africa,1993,0.8
SGS,South Georgia and the South Sandwich Islands,1993,0.647
SSD,South Sudan,1993,
ESP,Spain,1993,-0.073
LKA,Sri Lanka,1993,0.359
SDN,Sudan,1993,
,Sudan (former),1993,0.422
SUR,Suriname,1993,0.45
SJM,Svalbard and Jan Mayen Islands,1993,0.013
SWE,Sweden,1993,0.81
CHE,Switzerland,1993,0.553
SYR,Syrian Arab Republic,1993,-0.525
TJK,Tajikistan,1993,-0.202
THA,Thailand,1993,0.312
TLS,Timor-Leste,1993,
TGO,Togo,1993,0.492
TKL,Tokelau,1993,
TON,Tonga,1993,-0.04
TTO,Trinidad and Tobago,1993,0.454
TUN,Tunisia,1993,0.809
TUR,Turkey,1993,-0.819
TKM,Turkmenistan,1993,-0.112
TCA,Turks and Caicos Islands,1993,
TUV,Tuvalu,1993,0.104
UGA,Uganda,1993,0.208
UKR,Ukraine,1993,-0.738
ARE,United Arab Emirates,1993,-0.018
,United Kingdom,1993,-0.031
TZA,United Republic of Tanzania,1993,0.005
USA,United States of America,1993,0.005
VIR,United States Virgin Islands,1993,0.273
URY,Uruguay,1993,0.254
,USSR,1993,
UZB,Uzbekistan,1993,-0.215
VUT,Vanuatu,1993,-0.157
VEN,Venezuela (Bolivarian Republic of),1993,0.528
VNM,Viet Nam,1993,0.283
WAK,Wake Island,1993,0.409
WLF,Wallis and Futuna Islands,1993,-0.004
ESH,Western Sahara,1993,0.386
YEM,Yemen,1993,
,Yugoslav SFR,1993,
ZMB,Zambia,1993,0.013
ZWE,Zimbabwe,1993,0.412
X01,World,1993,0.346
X06,Africa,1993,0.407
,Eastern Africa,1993,0.182
,Middle Africa,1993,0.178
,Northern Africa,1993,0.417
,Southern Africa,1993,0.76
,Western Africa,1993,0.712
X21,Americas,1993,0.274
,Northern America,1993,0.154
,Central America,1993,0.334
,Caribbean,1993,0.471
,South America,1993,0.396
,Asia,1993,0.073
,Central Asia,1993,-0.302
,Eastern Asia,1993,0.292
,Southern Asia,1993,0.09
,South-Eastern Asia,1993,0.218
,Western Asia,1993,-0.354
,Europe,1993,0.75
,Eastern Europe,1993,0.838
,Northern Europe,1993,0.575
,Southern Europe,1993,0.089
,Western Europe,1993,0.328
,Oceania,1993,0.378
,Australia and New Zealand,1993,0.389
,Melanesia,1993,0.228
,Micronesia,1993,-0.068
,Polynesia,1993,0.185
,European Union,1993,0.254
,Least Developed Countries,1993,0.336
,Land Locked Developing Countries,1993,0.217
,Small Island Developing States,1993,0.342
,Low Income Food Deficit Countries,1993,0.317
,Net Food Importing Developing Countries,1993,0.361
,Annex I countries,1993,0.4
,Non-Annex I countries,1993,0.308
,OECD,1993,0.229
AFG,Afghanistan,1994,0.423
ALB,Albania,1994,1.399
DZA,Algeria,1994,0.796
ASM,American Samoa,1994,
AND,Andorra,1994,1.518
AGO,Angola,1994,0.271
AIA,Anguilla,1994,0.352
ATA,Antarctica,1994,-0.234
ATG,Antigua and Barbuda,1994,0.308
ARG,Argentina,1994,0.451
ARM,Armenia,1994,0.574
ABW,Aruba,1994,0.394
AUS,Australia,1994,0.166
AUT,Austria,1994,1.965
AZE,Azerbaijan,1994,0.194
BHS,Bahamas,1994,0.867
BHR,Bahrain,1994,0.954
BGD,Bangladesh,1994,0.157
BRB,Barbados,1994,0.378
BLR,Belarus,1994,1.127
BEL,Belgium,1994,
,Belgium-Luxembourg,1994,1.6
BLZ,Belize,1994,0.925
BEN,Benin,1994,0.488
BTN,Bhutan,1994,0.233
BOL,Bolivia (Plurinational State of),1994,0.81
BIH,Bosnia and Herzegovina,1994,1.715
BWA,Botswana,1994,0.016
BRA,Brazil,1994,0.624
VGB,British Virgin Islands,1994,0.398
BRN,Brunei Darussalam,1994,0.379
BGR,Bulgaria,1994,1.593
BFA,Burkina Faso,1994,0.285
BDI,Burundi,1994,
CPV,Cabo Verde,1994,0.24
KHM,Cambodia,1994,0.331
CMR,Cameroon,1994,0.36
CAN,Canada,1994,0.472
CYM,Cayman Islands,1994,1.242
CAF,Central African Republic,1994,0.586
TCD,Chad,1994,0.361
CHA,Channel Islands,1994,1.077
CHL,Chile,1994,0.186
CHN,China,1994,0.725
HKG,"China, Hong Kong SAR",1994,0.348
MAC,"China, Macao SAR",1994,0.348
,"China, mainland",1994,0.726
TWN,"China, Taiwan Province of",1994,0.391
CXR,Christmas Island,1994,
CCK,Cocos (Keeling) Islands,1994,-0.037
COL,Colombia,1994,0.253
COM,Comoros,1994,0.682
COG,Congo,1994,0.307
COK,Cook Islands,1994,0.37
CRI,Costa Rica,1994,0.286
CIV,Côte d'Ivoire,1994,0.515
HRV,Croatia,1994,1.718
CUB,Cuba,1994,0.96
CYP,Cyprus,1994,1.033
CZE,Czechia,1994,1.809
,Czechoslovakia,1994,
PRK,Democratic People's Republic of Korea,1994,1.319
COD,Democratic Republic of the Congo,1994,0.274
DNK,Denmark,1994,0.968
DJI,Djibouti,1994,0.336
DMA,Dominica,1994,0.357
DOM,Dominican Republic,1994,0.818
ECU,Ecuador,1994,0.366
EGY,Egypt,1994,0.506
SLV,El Salvador,1994,0.722
GNQ,Equatorial Guinea,1994,0.339
ERI,Eritrea,1994,
EST,Estonia,1994,0.379
SWZ,Eswatini,1994,0.021
ETH,Ethiopia,1994,0.596
,Ethiopia PDR,1994,
FLK,Falkland Islands (Malvinas),1994,
FRO,Faroe Islands,1994,-0.213
FJI,Fiji,1994,0.137
FIN,Finland,1994,0.158
FRA,France,1994,1.518
,French Guiana,1994,0.444
PYF,French Polynesia,1994,0.529
,French Southern and Antarctic Territories,1994,0.021
GAB,Gabon,1994,0.19
GMB,Gambia,1994,0.766
GEO,Georgia,1994,0.523
DEU,Germany,1994,1.624
GHA,Ghana,1994,0.534
GIB,Gibraltar,1994,0.834
GRC,Greece,1994,1.12
GRL,Greenland,1994,-0.426
GRD,Grenada,1994,0.373
GLP,Guadeloupe,1994,0.348
GTM,Guatemala,1994,0.733
GIN,Guinea,1994,0.464
GNB,Guinea-Bissau,1994,0.7
GUY,Guyana,1994,0.467
HTI,Haiti,1994,1.031
VAT,Holy See,1994,1.374
HND,Honduras,1994,0.845
HUN,Hungary,1994,1.76
ISL,Iceland,1994,-0.213
IND,India,1994,0.009
IDN,Indonesia,1994,0.25
IRN,Iran (Islamic Republic of),1994,0.788
IRQ,Iraq,1994,0.928
IRL,Ireland,1994,0.268
IMN,Isle of Man,1994,0.258
ISR,Israel,1994,0.83
ITA,Italy,1994,1.492
JAM,Jamaica,1994,0.973
JPN,Japan,1994,0.964
JOR,Jordan,1994,0.903
KAZ,Kazakhstan,1994,-0.041
KEN,Kenya,1994,0.566
KIR,Kiribati,1994,0.21
KWT,Kuwait,1994,0.989
KGZ,Kyrgyzstan,1994,0.285
LAO,Lao People's Democratic Republic,1994,0.399
LVA,Latvia,1994,0.684
LBN,Lebanon,1994,1.113
LSO,Lesotho,1994,0.136
LBR,Liberia,1994,0.463
LBY,Libya,1994,0.53
LIE,Liechtenstein,1994,1.935
LTU,Lithuania,1994,0.941
LUX,Luxembourg,1994,
MDG,Madagascar,1994,0.298
MWI,Malawi,1994,0.136
MYS,Malaysia,1994,0.371
MDV,Maldives,1994,0.526
MLI,Mali,1994,0.213
MLT,Malta,1994,1.382
MHL,Marshall Islands,1994,0.15
MTQ,Martinique,1994,0.353
MRT,Mauritania,1994,0.632
MUS,Mauritius,1994,0.43
MYT,Mayotte,1994,0.69
MEX,Mexico,1994,0.697
FSM,Micronesia (Federated States of),1994,0.047
MID,Midway Island,1994,
MCO,Monaco,1994,1.3
MNG,Mongolia,1994,1.351
MNE,Montenegro,1994,
MSR,Montserrat,1994,0.308
MAR,Morocco,1994,1.105
MOZ,Mozambique,1994,0.058
MMR,Myanmar,1994,0.403
NAM,Namibia,1994,0.208
NRU,Nauru,1994,
NPL,Nepal,1994,0.078
NLD,Netherlands,1994,1.367
ANT,Netherlands Antilles (former),1994,0.364
NCL,New Caledonia,1994,-0.2
NZL,New Zealand,1994,-0.064
NIC,Nicaragua,1994,0.713
NER,Niger,1994,0.294
NGA,Nigeria,1994,0.478
NIU,Niue,1994,
NFK,Norfolk Island,1994,-0.18
MKD,North Macedonia,1994,1.518
NOR,Norway,1994,0.073
OMN,Oman,1994,0.139
,Pacific Islands Trust Territory,1994,
PAK,Pakistan,1994,0.089
PLW,Palau,1994,0.368
PSE,Palestine,1994,0.84
PAN,Panama,1994,0.335
PNG,Papua New Guinea,1994,0.263
PRY,Paraguay,1994,0.888
PER,Peru,1994,0.507
PHL,Philippines,1994,0.429
,Pitcairn Islands,1994,-0.171
POL,Poland,1994,1.373
PRT,Portugal,1994,0.695
PRI,Puerto Rico,1994,0.503
QAT,Qatar,1994,0.697
KOR,Republic of Korea,1994,1.238
MDA,Republic of Moldova,1994,1.579
REU,Réunion,1994,0.533
ROU,Romania,1994,1.724
RUS,Russian Federation,1994,0.577
RWA,Rwanda,1994,
SHN,"Saint Helena, Ascension and Tristan da Cunha",1994,1.065
KNA,Saint Kitts and Nevis,1994,0.308
LCA,Saint Lucia,1994,0.362
SPM,Saint Pierre and Miquelon,1994,-0.339
VCT,Saint Vincent and the Grenadines,1994,0.373
WSM,Samoa,1994,0.188
SMR,San Marino,1994,1.5
STP,Sao Tome and Principe,1994,0.264
SAU,Saudi Arabia,1994,0.656
SEN,Senegal,1994,0.603
SRB,Serbia,1994,
SCG,Serbia and Montenegro,1994,1.704
SYC,Seychelles,1994,0.533
SLE,Sierra Leone,1994,0.38
SGP,Singapore,1994,
SVK,Slovakia,1994,1.703
SVN,Slovenia,1994,1.889
SLB,Solomon Islands,1994,0.131
SOM,Somalia,1994,0.727
ZAF,South Africa,1994,0.185
SGS,South Georgia and the South Sandwich Islands,1994,-0.403
SSD,South Sudan,1994,
ESP,Spain,1994,1.023
LKA,Sri Lanka,1994,0.424
SDN,Sudan,1994,
,Sudan (former),1994,0.302
SUR,Suriname,1994,0.538
SJM,Svalbard and Jan Mayen Islands,1994,0.059
SWE,Sweden,1994,0.197
CHE,Switzerland,1994,1.845
SYR,Syrian Arab Republic,1994,1.314
TJK,Tajikistan,1994,0.374
THA,Thailand,1994,0.335
TLS,Timor-Leste,1994,
TGO,Togo,1994,0.463
TKL,Tokelau,1994,
TON,Tonga,1994,0.247
TTO,Trinidad and Tobago,1994,0.435
TUN,Tunisia,1994,1.495
TUR,Turkey,1994,1.202
TKM,Turkmenistan,1994,0.341
TCA,Turks and Caicos Islands,1994,
TUV,Tuvalu,1994,0.581
UGA,Uganda,1994,0.338
UKR,Ukraine,1994,1.151
ARE,United Arab Emirates,1994,0.329
,United Kingdom,1994,0.398
TZA,United Republic of Tanzania,1994,0.428
USA,United States of America,1994,0.461
VIR,United States Virgin Islands,1994,0.412
URY,Uruguay,1994,0.421
,USSR,1994,
UZB,Uzbekistan,1994,-0.036
VUT,Vanuatu,1994,0.164
VEN,Venezuela (Bolivarian Republic of),1994,0.27
VNM,Viet Nam,1994,0.279
WAK,Wake Island,1994,0.213
WLF,Wallis and Futuna Islands,1994,0.263
ESH,Western Sahara,1994,0.906
YEM,Yemen,1994,
,Yugoslav SFR,1994,
ZMB,Zambia,1994,0.344
ZWE,Zimbabwe,1994,-0.03
X01,World,1994,0.501
X06,Africa,1994,0.418
,Eastern Africa,1994,0.393
,Middle Africa,1994,0.324
,Northern Africa,1994,0.595
,Southern Africa,1994,0.154
,Western Africa,1994,0.412
X21,Americas,1994,0.506
,Northern America,1994,0.451
,Central America,1994,0.689
,Caribbean,1994,0.885
,South America,1994,0.536
,Asia,1994,0.522
,Central Asia,1994,0.037
,Eastern Asia,1994,0.826
,Southern Asia,1994,0.265
,South-Eastern Asia,1994,0.317
,Western Asia,1994,0.764
,Europe,1994,0.698
,Eastern Europe,1994,0.651
,Northern Europe,1994,0.237
,Southern Europe,1994,1.258
,Western Europe,1994,1.595
,Oceania,1994,0.163
,Australia and New Zealand,1994,0.158
,Melanesia,1994,0.234
,Micronesia,1994,0.186
,Polynesia,1994,0.369
,European Union,1994,1.104
